Column,Era,author,filename,title,,url,
1915,Classical,Lucius Annaeus Seneca,seneca.ep4.txt,"Epistulae Morales, Liber IV",Seneca the Younger,http://thelatinlibrary.com/sen/seneca.ep4.shtml,
1916,Classical,Lucius Annaeus Seneca,seneca.ep5.txt,"Epistulae Morales, Liber V",Seneca the Younger,http://thelatinlibrary.com/sen/seneca.ep5.shtml,
1917,Classical,Lucius Annaeus Seneca,seneca.ep6.txt,"Epistulae Morales, Liber VI",Seneca the Younger,http://thelatinlibrary.com/sen/seneca.ep6.shtml,
1918,Classical,Lucius Annaeus Seneca,seneca.ep7.txt,"Epistulae Morales, Liber VII",Seneca the Younger,http://thelatinlibrary.com/sen/seneca.ep7.shtml,
1919,Classical,Lucius Annaeus Seneca,seneca.ep8.txt,"Epistulae Morales, Liber VIII",Seneca the Younger,http://thelatinlibrary.com/sen/seneca.ep8.shtml,
1920,Classical,Lucius Annaeus Seneca,seneca.ep9.txt,"Epistulae Morales, Liber IX",Seneca the Younger,http://thelatinlibrary.com/sen/seneca.ep9.shtml,
1874,Classical,Lucius Annaeus Seneca (Pseudo),octavia.txt,Octavia,Seneca the Younger,http://thelatinlibrary.com/sen/octavia.shtml,
635,Classical,Lucius Apuleius Madaurensis,apuleius.apol.txt,Apologia,Apuleius,http://thelatinlibrary.com/apuleius/apuleius.apol.shtml,
636,Classical,Lucius Apuleius Madaurensis,apuleius.cupid.txt,PSYCHE ET CVPIDO,Apuleius,http://thelatinlibrary.com/apuleius/apuleius.cupid.shtml,
637,Classical,Lucius Apuleius Madaurensis,apuleius.deosocratis.txt,de Deo Socratis,Apuleius,http://thelatinlibrary.com/apuleius/apuleius.deosocratis.shtml,
638,Classical,Lucius Apuleius Madaurensis,apuleius.dog1.txt,de Dogmate Platonis I,Apuleius,http://thelatinlibrary.com/apuleius/apuleius.dog1.shtml,
639,Classical,Lucius Apuleius Madaurensis,apuleius.dog2.txt,de Dogmate Platonis II,Apuleius,http://thelatinlibrary.com/apuleius/apuleius.dog2.shtml,
640,Classical,Lucius Apuleius Madaurensis,apuleius.florida.txt,Florida,Apuleius,http://thelatinlibrary.com/apuleius/apuleius.florida.shtml,
641,Classical,Lucius Apuleius Madaurensis,apuleius.mundo.txt,de Mundo,Apuleius,http://thelatinlibrary.com/apuleius/apuleius.mundo.shtml,
642,Classical,Lucius Apuleius Madaurensis,apuleius1.txt,Metamorphoses: Liber I,Apuleius,http://thelatinlibrary.com/apuleius/apuleius1.shtml,
643,Classical,Lucius Apuleius Madaurensis,apuleius10.txt,Metamorphoses: Liber X,Apuleius,http://thelatinlibrary.com/apuleius/apuleius10.shtml,
644,Classical,Lucius Apuleius Madaurensis,apuleius11.txt,Metamorphoses: Liber XI,Apuleius,http://thelatinlibrary.com/apuleius/apuleius11.shtml,
645,Classical,Lucius Apuleius Madaurensis,apuleius2.txt,Metamorphoses: Liber II,Apuleius,http://thelatinlibrary.com/apuleius/apuleius2.shtml,
646,Classical,Lucius Apuleius Madaurensis,apuleius3.txt,Metamorphoses: Liber III,Apuleius,http://thelatinlibrary.com/apuleius/apuleius3.shtml,
647,Classical,Lucius Apuleius Madaurensis,apuleius4.txt,Metamorphoses: Liber IV,Apuleius,http://thelatinlibrary.com/apuleius/apuleius4.shtml,
648,Classical,Lucius Apuleius Madaurensis,apuleius5.txt,Metamorphoses: Liber V,Apuleius,http://thelatinlibrary.com/apuleius/apuleius5.shtml,
649,Classical,Lucius Apuleius Madaurensis,apuleius6.txt,Metamorphoses: Liber VI,Apuleius,http://thelatinlibrary.com/apuleius/apuleius6.shtml,
650,Classical,Lucius Apuleius Madaurensis,apuleius7.txt,Metamorphoses: Liber VII,Apuleius,http://thelatinlibrary.com/apuleius/apuleius7.shtml,
651,Classical,Lucius Apuleius Madaurensis,apuleius8.txt,Metamorphoses: Liber VIII,Apuleius,http://thelatinlibrary.com/apuleius/apuleius8.shtml,
652,Classical,Lucius Apuleius Madaurensis,apuleius9.txt,Metamorphoses: Liber IX,Apuleius,http://thelatinlibrary.com/apuleius/apuleius9.shtml,
1435,,Lucius Caecilius Firmianus Lactantius,demort.txt,de Mortibus Persecutorum,Lactantius,http://thelatinlibrary.com/lactantius/demort.shtml,
1436,,Lucius Caecilius Firmianus Lactantius,divinst1.txt,Divinarum Institutionum Liber I,Lactantius,http://thelatinlibrary.com/lactantius/divinst1.shtml,
31,,Lucius Caecilius Firmianus Lactantius,ave.phoen.txt,De Ave Phoenice,Lactantius,http://thelatinlibrary.com/ave.phoen.html,
170,,LUDVIG HOLBERG,holberg.txt,NICOLAI KLIMII ITER SUBTERRANEUM,LUDVIG HOLBERG,http://thelatinlibrary.com/holberg.html,
349,,Lupus Protospatharius Barensis,protospatarius.txt,Breve Chronicon,,http://thelatinlibrary.com/protospatarius.shtml,
219,,Macarius Alexandrinus,macarius.txt,REGULA AD MONACHOS,Macarius of Alexandria,http://thelatinlibrary.com/macarius.html,
220,,Macarius Magnus,macarius1.txt,Apophthegmata,Macarius of Egypt,http://thelatinlibrary.com/macarius1.html,
98,,Magnus Felix Ennodius,ennodius.txt,Panegyricus Regi Theoderico,,http://thelatinlibrary.com/ennodius.html,
506,,Maphaeus Vegius,vegius.txt,Vegius: Aeneidos Supplementum,Maffeo Vegio,http://thelatinlibrary.com/vegius.html,
234,,Marbodus Redonensis,marbodus.txt,Libellus de ornamentis verborum,"Marbode, Bishop of Rennes, 1035?-1123",http://thelatinlibrary.com/marbodus.html,
235,,Marcellinus Comes,marcellinus1.txt,Chronicon ad annum DXVIII,Marcellinus Comes,http://thelatinlibrary.com/marcellinus1.html,
236,,Marcellinus Comes,marcellinus2.txt,Chronicon ad annum DXVIII,Marcellinus Comes,http://thelatinlibrary.com/marcellinus2.html,
1617,Classical,Marcus Annaeus Lucanus,lucan1.txt,Bellum Civile (Pharsalia) I,Lucan,http://thelatinlibrary.com/lucan/lucan1.shtml,
1618,Classical,Marcus Annaeus Lucanus,lucan10.txt,Bellum Civile (Pharsalia) X,Lucan,http://thelatinlibrary.com/lucan/lucan10.shtml,
1619,Classical,Marcus Annaeus Lucanus,lucan2.txt,Bellum Civile (Pharsalia) II,Lucan,http://thelatinlibrary.com/lucan/lucan2.shtml,
1620,Classical,Marcus Annaeus Lucanus,lucan3.txt,Bellum Civile (Pharsalia) III,Lucan,http://thelatinlibrary.com/lucan/lucan3.shtml,
1621,Classical,Marcus Annaeus Lucanus,lucan4.txt,Bellum Civile (Pharsalia) IV,Lucan,http://thelatinlibrary.com/lucan/lucan4.shtml,
1622,Classical,Marcus Annaeus Lucanus,lucan5.txt,Bellum Civile (Pharsalia) V,Lucan,http://thelatinlibrary.com/lucan/lucan5.shtml,
1623,Classical,Marcus Annaeus Lucanus,lucan6.txt,Bellum Civile (Pharsalia) VI,Lucan,http://thelatinlibrary.com/lucan/lucan6.shtml,
1624,Classical,Marcus Annaeus Lucanus,lucan7.txt,Bellum Civile (Pharsalia) VII,Lucan,http://thelatinlibrary.com/lucan/lucan7.shtml,
1625,Classical,Marcus Annaeus Lucanus,lucan8.txt,Bellum Civile (Pharsalia) VIII,Lucan,http://thelatinlibrary.com/lucan/lucan8.shtml,
1626,Classical,Marcus Annaeus Lucanus,lucan9.txt,Bellum Civile (Pharsalia) IX,Lucan,http://thelatinlibrary.com/lucan/lucan9.shtml,
249,Classical,Marcus Aurelius Olympius Nemesianus,nemesianus1.txt,Ecloga I,Nemesianus,http://thelatinlibrary.com/nemesianus1.html,
250,Classical,Marcus Aurelius Olympius Nemesianus,nemesianus2.txt,Ecloga II,Nemesianus,http://thelatinlibrary.com/nemesianus2.html,
251,Classical,Marcus Aurelius Olympius Nemesianus,nemesianus3.txt,Ecloga III,Nemesianus,http://thelatinlibrary.com/nemesianus3.html,
252,Classical,Marcus Aurelius Olympius Nemesianus,nemesianus4.txt,Ecloga IV,Nemesianus,http://thelatinlibrary.com/nemesianus4.html,
125,,Marcus Cornelius Fronto,fronto.txt,Epistulae,Fronto,http://thelatinlibrary.com/fronto.html,
1841,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai1.txt,Declamatio Maior I,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai1.shtml,
1842,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai10.txt,Declamatio Maior X,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai10.shtml,
1843,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai11.txt,Declamatio Maior XI,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai11.shtml,
1844,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai12.txt,Declamatio Maior XII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai12.shtml,
1845,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai13.txt,Declamatio Maior XIII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai13.shtml,
1846,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai14.txt,Declamatio Maior XIV,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai14.shtml,
1847,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai15.txt,Declamatio Maior XV,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai15.shtml,
1848,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai16.txt,Declamatio Maior XVI,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai16.shtml,
1849,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai17.txt,Declamatio Maior XVII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai17.shtml,
1850,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai18.txt,Declamatio Maior XVIII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai18.shtml,
1851,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai19.txt,Declamatio Maior I,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai19.shtml,
1852,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai2.txt,Declamatio Maior II,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai2.shtml,
1853,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai4.txt,Declamatio Maior IV,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai4.shtml,
1854,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai5.txt,Declamatio Maior V,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai5.shtml,
1855,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai6.txt,Declamatio Maior VI,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai6.shtml,
1856,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai7.txt,Declamatio Maior VII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai7.shtml,
1857,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai8.txt,Declamatio Maior VIII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai8.shtml,
1858,Classical,Marcus Fabius Quintilianus,quintilian.decl.mai9.txt,Declamatio Maior IX,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.decl.mai9.shtml,
1859,Classical,Marcus Fabius Quintilianus,quintilian.institutio1.txt,Institutio Oratoria I,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio1.shtml,
1860,Classical,Marcus Fabius Quintilianus,quintilian.institutio10.txt,Institutio Oratoria X,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio10.shtml,
1861,Classical,Marcus Fabius Quintilianus,quintilian.institutio11.txt,Institutio Oratoria XI,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio11.shtml,
1862,Classical,Marcus Fabius Quintilianus,quintilian.institutio12.txt,Institutio Oratoria XII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio12.shtml,
1863,Classical,Marcus Fabius Quintilianus,quintilian.institutio2.txt,Institutio Oratoria II,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio2.shtml,
1864,Classical,Marcus Fabius Quintilianus,quintilian.institutio3.txt,Institutio Oratoria III,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio3.shtml,
1865,Classical,Marcus Fabius Quintilianus,quintilian.institutio4.txt,Institutio Oratoria IV,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio4.shtml,
1866,Classical,Marcus Fabius Quintilianus,quintilian.institutio5.txt,Institutio Oratoria V,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio5.shtml,
1867,Classical,Marcus Fabius Quintilianus,quintilian.institutio6.txt,Institutio Oratoria VI,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio6.shtml,
1868,Classical,Marcus Fabius Quintilianus,quintilian.institutio7.txt,Institutio Oratoria VII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio7.shtml,
1869,Classical,Marcus Fabius Quintilianus,quintilian.institutio8.txt,Institutio Oratoria VIII,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio8.shtml,
1870,Classical,Marcus Fabius Quintilianus,quintilian.institutio9.txt,Institutio Oratoria IX,Quintilian,http://thelatinlibrary.com/quintilian/quintilian.institutio9.shtml,
518,,Marcus Hieronymus Vida Cremonensis,vida.txt,Scacchia Ludus,Marco Girolamo Vida,http://thelatinlibrary.com/vida.html,
1301,Classical,Marcus Iunianus Iustinus,1.txt,Epitoma Historiarum Philippicarum Pompeii Trogi I,Justin,http://thelatinlibrary.com/justin/1.html,
1302,Classical,Marcus Iunianus Iustinus,10.txt,Epitoma Historiarum Philippicarum Pompeii Trogi X,Justin,http://thelatinlibrary.com/justin/10.html,
1303,Classical,Marcus Iunianus Iustinus,11.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XI,Justin,http://thelatinlibrary.com/justin/11.html,
1304,Classical,Marcus Iunianus Iustinus,12.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XII,Justin,http://thelatinlibrary.com/justin/12.html,
1305,Classical,Marcus Iunianus Iustinus,13.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XIII,Justin,http://thelatinlibrary.com/justin/13.html,
1306,Classical,Marcus Iunianus Iustinus,14.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XIV,Justin,http://thelatinlibrary.com/justin/14.html,
1307,Classical,Marcus Iunianus Iustinus,15.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XV,Justin,http://thelatinlibrary.com/justin/15.html,
1308,Classical,Marcus Iunianus Iustinus,16.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XVI,Justin,http://thelatinlibrary.com/justin/16.html,
1309,Classical,Marcus Iunianus Iustinus,17.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XVII,Justin,http://thelatinlibrary.com/justin/17.html,
1310,Classical,Marcus Iunianus Iustinus,18.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XVIII,Justin,http://thelatinlibrary.com/justin/18.html,
1311,Classical,Marcus Iunianus Iustinus,19.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XIX,Justin,http://thelatinlibrary.com/justin/19.html,
1312,Classical,Marcus Iunianus Iustinus,2.txt,Epitoma Historiarum Philippicarum Pompeii Trogi II,Justin,http://thelatinlibrary.com/justin/2.html,
1313,Classical,Marcus Iunianus Iustinus,20.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XX,Justin,http://thelatinlibrary.com/justin/20.html,
1314,Classical,Marcus Iunianus Iustinus,21.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXI,Justin,http://thelatinlibrary.com/justin/21.html,
1315,Classical,Marcus Iunianus Iustinus,22.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXII,Justin,http://thelatinlibrary.com/justin/22.html,
1316,Classical,Marcus Iunianus Iustinus,23.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXIII,Justin,http://thelatinlibrary.com/justin/23.html,
1317,Classical,Marcus Iunianus Iustinus,24.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXIV,Justin,http://thelatinlibrary.com/justin/24.html,
1318,Classical,Marcus Iunianus Iustinus,25.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXV,Justin,http://thelatinlibrary.com/justin/25.html,
1319,Classical,Marcus Iunianus Iustinus,26.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXVI,Justin,http://thelatinlibrary.com/justin/26.html,
1320,Classical,Marcus Iunianus Iustinus,27.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXVII,Justin,http://thelatinlibrary.com/justin/27.html,
1321,Classical,Marcus Iunianus Iustinus,28.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXVIII,Justin,http://thelatinlibrary.com/justin/28.html,
1322,Classical,Marcus Iunianus Iustinus,29.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXIX,Justin,http://thelatinlibrary.com/justin/29.html,
1323,Classical,Marcus Iunianus Iustinus,3.txt,Epitoma Historiarum Philippicarum Pompeii Trogi III,Justin,http://thelatinlibrary.com/justin/3.html,
1324,Classical,Marcus Iunianus Iustinus,30.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXX,Justin,http://thelatinlibrary.com/justin/30.html,
1325,Classical,Marcus Iunianus Iustinus,31.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXI,Justin,http://thelatinlibrary.com/justin/31.html,
1326,Classical,Marcus Iunianus Iustinus,32.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXII,Justin,http://thelatinlibrary.com/justin/32.html,
1327,Classical,Marcus Iunianus Iustinus,33.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXIII,Justin,http://thelatinlibrary.com/justin/33.html,
1328,Classical,Marcus Iunianus Iustinus,34.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXIV,Justin,http://thelatinlibrary.com/justin/34.html,
1329,Classical,Marcus Iunianus Iustinus,35.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXV,Justin,http://thelatinlibrary.com/justin/35.html,
1330,Classical,Marcus Iunianus Iustinus,36.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXVI,Justin,http://thelatinlibrary.com/justin/36.html,
1331,Classical,Marcus Iunianus Iustinus,37.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXVII,Justin,http://thelatinlibrary.com/justin/37.html,
1332,Classical,Marcus Iunianus Iustinus,38.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXVIII,Justin,http://thelatinlibrary.com/justin/38.html,
1333,Classical,Marcus Iunianus Iustinus,39.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XXXIX,Justin,http://thelatinlibrary.com/justin/39.html,
1334,Classical,Marcus Iunianus Iustinus,4.txt,Epitoma Historiarum Philippicarum Pompeii Trogi IV,Justin,http://thelatinlibrary.com/justin/4.html,
1335,Classical,Marcus Iunianus Iustinus,40.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XL,Justin,http://thelatinlibrary.com/justin/40.html,
1336,Classical,Marcus Iunianus Iustinus,41.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XLI,Justin,http://thelatinlibrary.com/justin/41.html,
1337,Classical,Marcus Iunianus Iustinus,42.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XLII,Justin,http://thelatinlibrary.com/justin/42.html,
1338,Classical,Marcus Iunianus Iustinus,43.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XLIII,Justin,http://thelatinlibrary.com/justin/43.html,
1339,Classical,Marcus Iunianus Iustinus,44.txt,Epitoma Historiarum Philippicarum Pompeii Trogi XIVL,Justin,http://thelatinlibrary.com/justin/44.html,
1340,Classical,Marcus Iunianus Iustinus,5.txt,Epitoma Historiarum Philippicarum Pompeii Trogi V,Justin,http://thelatinlibrary.com/justin/5.html,
1341,Classical,Marcus Iunianus Iustinus,6.txt,Epitoma Historiarum Philippicarum Pompeii Trogi VI,Justin,http://thelatinlibrary.com/justin/6.html,
1342,Classical,Marcus Iunianus Iustinus,7.txt,Epitoma Historiarum Philippicarum Pompeii Trogi VII,Justin,http://thelatinlibrary.com/justin/7.html,
1343,Classical,Marcus Iunianus Iustinus,8.txt,Epitoma Historiarum Philippicarum Pompeii Trogi VIII,Justin,http://thelatinlibrary.com/justin/8.html,
1344,Classical,Marcus Iunianus Iustinus,9.txt,Epitoma Historiarum Philippicarum Pompeii Trogi IX,Justin,http://thelatinlibrary.com/justin/9.html,
1345,Classical,Marcus Iunianus Iustinus,praefatio.txt,Epitoma Historiarum Philippicarum Pompeii Trogi: Praefatio,Justin,http://thelatinlibrary.com/justin/praefatio.html,
1346,Classical,Marcus Iunianus Iustinus,prologi.txt,Epitoma Historiarum Philippicarum Pompeii Trogi: Prologi,Justin,http://thelatinlibrary.com/justin/prologi.html,
414,Classical,Marcus Lucius Annaeus Seneca,seneca.fragmenta.txt,Fragmenta,Seneca the Elder,http://thelatinlibrary.com/seneca.fragmenta.html,
415,Classical,Marcus Lucius Annaeus Seneca,seneca.suasoriae.txt,SUASORIARUM LIBER,Seneca the Elder,http://thelatinlibrary.com/seneca.suasoriae.html,
227,Classical,Marcus Manilius,manilius1.txt,Astronomica Liber I,Manilius,http://thelatinlibrary.com/manilius1.html,
228,Classical,Marcus Manilius,manilius2.txt,Astronomica Liber II,Manilius,http://thelatinlibrary.com/manilius2.html,
229,Classical,Marcus Manilius,manilius3.txt,Astronomica Liber IIi,Manilius,http://thelatinlibrary.com/manilius3.html,
230,Classical,Marcus Manilius,manilius4.txt,Astronomica Liber IV,Manilius,http://thelatinlibrary.com/manilius4.html,
231,Classical,Marcus Manilius,manilius5.txt,Astronomica Liber V,Manilius,http://thelatinlibrary.com/manilius5.html,
241,,Marcus Minucius Felix,minucius.txt,Octavius,Marcus Minucius Felix,http://thelatinlibrary.com/minucius.html,
993,Classical,Marcus Porcius Cato,cato.agri.txt,De Agri Cultura,Cato the Elder,http://thelatinlibrary.com/cato/cato.agri.html,
994,Classical,Marcus Porcius Cato,cato.frag.txt,ORATIONVM M. PORCI CATONIS FRAGMENTA,Cato the Elder,http://thelatinlibrary.com/cato/cato.frag.html,
494,Classical,Marcus Terentius Varro,varro.ll5.txt,De Lingua Latina V,Varro,http://thelatinlibrary.com/varro.ll5.html,
495,Classical,Marcus Terentius Varro,varro.ll6.txt,De Lingua Latina VI,Varro,http://thelatinlibrary.com/varro.ll6.html,
496,Classical,Marcus Terentius Varro,varro.ll7.txt,De Lingua Latina VII,Varro,http://thelatinlibrary.com/varro.ll7.html,
497,Classical,Marcus Terentius Varro,varro.ll8.txt,De Lingua Latina VIII,Varro,http://thelatinlibrary.com/varro.ll8.html,
498,Classical,Marcus Terentius Varro,varro.ll9.txt,De Lingua Latina VIIII,Varro,http://thelatinlibrary.com/varro.ll9.html,
492,Classical,Marcus Terentius Varro,varro.frag.txt,"Lingua Latina, Fragmenta",Varro,http://thelatinlibrary.com/varro.frag.html,
493,Classical,Marcus Terentius Varro,varro.ll10.txt,Lingua Latina X,Varro,http://thelatinlibrary.com/varro.ll10.html,
499,Classical,Marcus Terentius Varro,varro.rr1.txt,De Agri Cultura I,Varro,http://thelatinlibrary.com/varro.rr1.html,
500,Classical,Marcus Terentius Varro,varro.rr2.txt,De Agri Cultura II,Varro,http://thelatinlibrary.com/varro.rr2.html,
501,Classical,Marcus Terentius Varro,varro.rr3.txt,De Agri Cultura III,Varro,http://thelatinlibrary.com/varro.rr3.html,
995,Classical,Marcus Tullius Cicero,acad.txt,Academica,Cicero,http://thelatinlibrary.com/cicero/acad.shtml,
996,Classical,Marcus Tullius Cicero,adbrutum1.txt,ad Brutum I,Cicero,http://thelatinlibrary.com/cicero/adbrutum1.shtml,
997,Classical,Marcus Tullius Cicero,adbrutum2.txt,ad Brutum II,Cicero,http://thelatinlibrary.com/cicero/adbrutum2.shtml,
998,Classical,Marcus Tullius Cicero,amic.txt,de Amicitia,Cicero,http://thelatinlibrary.com/cicero/amic.shtml,
999,Classical,Marcus Tullius Cicero,arch.txt,Pro Archia,Cicero,http://thelatinlibrary.com/cicero/arch.shtml,
1000,Classical,Marcus Tullius Cicero,att1.txt,ad Atticum I,Cicero,http://thelatinlibrary.com/cicero/att1.shtml,
1001,Classical,Marcus Tullius Cicero,att10.txt,ad Atticum X,Cicero,http://thelatinlibrary.com/cicero/att10.shtml,
1002,Classical,Marcus Tullius Cicero,att11.txt,ad Atticum XI,Cicero,http://thelatinlibrary.com/cicero/att11.shtml,
1003,Classical,Marcus Tullius Cicero,att12.txt,ad Atticum XII,Cicero,http://thelatinlibrary.com/cicero/att12.shtml,
1004,Classical,Marcus Tullius Cicero,att13.txt,ad Atticum XIII,Cicero,http://thelatinlibrary.com/cicero/att13.shtml,
1005,Classical,Marcus Tullius Cicero,att14.txt,ad Atticum XIV,Cicero,http://thelatinlibrary.com/cicero/att14.shtml,
1006,Classical,Marcus Tullius Cicero,att15.txt,ad Atticum XV,Cicero,http://thelatinlibrary.com/cicero/att15.shtml,
1007,Classical,Marcus Tullius Cicero,att16.txt,ad Atticum XVI,Cicero,http://thelatinlibrary.com/cicero/att16.shtml,
1008,Classical,Marcus Tullius Cicero,att2.txt,ad Atticum II,Cicero,http://thelatinlibrary.com/cicero/att2.shtml,
1009,Classical,Marcus Tullius Cicero,att3.txt,ad Atticum III,Cicero,http://thelatinlibrary.com/cicero/att3.shtml,
1010,Classical,Marcus Tullius Cicero,att4.txt,ad Atticum IV,Cicero,http://thelatinlibrary.com/cicero/att4.shtml,
1011,Classical,Marcus Tullius Cicero,att5.txt,ad Atticum V,Cicero,http://thelatinlibrary.com/cicero/att5.shtml,
1012,Classical,Marcus Tullius Cicero,att6.txt,ad Atticum VI,Cicero,http://thelatinlibrary.com/cicero/att6.shtml,
1013,Classical,Marcus Tullius Cicero,att7.txt,ad Atticum VII,Cicero,http://thelatinlibrary.com/cicero/att7.shtml,
1014,Classical,Marcus Tullius Cicero,att8.txt,ad Atticum VIII,Cicero,http://thelatinlibrary.com/cicero/att8.shtml,
1015,Classical,Marcus Tullius Cicero,att9.txt,ad Atticum IX,Cicero,http://thelatinlibrary.com/cicero/att9.shtml,
1016,Classical,Marcus Tullius Cicero,balbo.txt,PRO L. CORNELIO BALBO ORATIO,Cicero,http://thelatinlibrary.com/cicero/balbo.shtml,
1017,Classical,Marcus Tullius Cicero,brut.txt,BRUTUS,Cicero,http://thelatinlibrary.com/cicero/brut.shtml,
1018,Classical,Marcus Tullius Cicero,caecilium.txt,IN CAECILIUM ORATIO,Cicero,http://thelatinlibrary.com/cicero/caecilium.shtml,
1019,Classical,Marcus Tullius Cicero,caecina.txt,PRO A. CAECINA ORATIO,Cicero,http://thelatinlibrary.com/cicero/caecina.shtml,
1020,Classical,Marcus Tullius Cicero,cael.txt,PRO M. CAELIO ORATIO,Cicero,http://thelatinlibrary.com/cicero/cael.shtml,
1021,Classical,Marcus Tullius Cicero,cat1.txt,In Catilinam I,Cicero,http://thelatinlibrary.com/cicero/cat1.shtml,
1022,Classical,Marcus Tullius Cicero,cat2.txt,In Catilinam II,Cicero,http://thelatinlibrary.com/cicero/cat2.shtml,
1023,Classical,Marcus Tullius Cicero,cat3.txt,In Catilinam III,Cicero,http://thelatinlibrary.com/cicero/cat3.shtml,
1024,Classical,Marcus Tullius Cicero,cat4.txt,In Catilinam IV,Cicero,http://thelatinlibrary.com/cicero/cat4.shtml,
1025,Classical,Marcus Tullius Cicero,cluentio.txt,PRO A. CLVENTIO ORATIO,Cicero,http://thelatinlibrary.com/cicero/cluentio.shtml,
1027,Classical,Marcus Tullius Cicero,consulatu.txt,De Consolatu Suo Fragmenta,Cicero,http://thelatinlibrary.com/cicero/consulatu.shtml,
